,mse_deepar,computation_time_deepar
0,10.856281108798171,0 days 00:01:02.849330
1,2.767954381821451,0 days 00:01:02.097378
2,9.264948155575134,0 days 00:01:24.195323
3,5.07451680646647,0 days 00:01:02.778087
4,8.01288793688664,0 days 00:01:01.966561
5,8.16966225255003,0 days 00:01:03.056810
6,4.313413069868064,0 days 00:01:01.685653
7,7.687758844899526,0 days 00:01:01.785103
8,5.477327757773795,0 days 00:01:02.073703
9,4.878616347009993,0 days 00:01:24.410163
10,7.626812485228677,0 days 00:01:02.342934
11,7.464544129424033,0 days 00:01:02.098457
12,6.561765390010134,0 days 00:01:02.175018
13,7.832302768399412,0 days 00:01:04.017781
14,3.6651364338688706,0 days 00:01:04.029794
15,5.308388781252461,0 days 00:01:03.223593
16,3.9948388239451225,0 days 00:01:11.421829
17,9.021922205704115,0 days 00:01:02.193858
18,2.466944125885721,0 days 00:01:03.720546
19,10.051662752806818,0 days 00:01:04.068756
20,4.861831204786371,0 days 00:01:02.462792
